Gene_Symbol,mock_1,mock_2,hcmv_72h_1,hcmv_72h_2
MAGI3,2.500106196,2.183761998,3.412379944,3.29924264
PYDC1,0.11711091,0.0724889,0,0.043013243
TIPRL,17.3766072,18.14580606,8.411927926,7.777634505
KBTBD6,3.745398666,3.803254661,1.268577705,1.311920376
NEDD1,9.488280039,9.31723997,6.96606307,6.308609019
TANGO2,11.27555385,11.46538836,8.400866928,8.543230482
SLC47A2,0.030890251,0.046048151,0.010687623,0.064291557
ZNF548,2.120864339,1.80838922,1.153328693,1.032960109
DGKH,2.820107186,2.89705039,1.945398784,2.202410215
MTIF3,19.71241881,20.18896258,13.20359448,11.82636059
TMEM130,8.934207207,8.27651411,0.21604594,0.236182325
ZNF268,3.29442448,2.999498236,3.513706847,3.699731473
RBM45,5.270454348,5.583433157,4.298353457,3.780921953
PXT1,0.017263062,0.033302921,0.071673522,0
EED,8.683234329,8.836148005,11.97548811,11.16287094
PPP1R21,8.04917678,7.517627106,8.361221887,9.058865487
NFXL1,4.346835231,4.720853726,2.947792362,3.000507833
ST6GALNAC3,0.020461593,0.023488272,0.231690874,0.250873191
FDCSP,0,0,0,0
STEAP2,2.736755747,2.643791703,0.418276803,0.610439971
APCDD1,27.92592665,26.89796558,3.69386274,3.919611178
GPR156,0.108434507,0.112123542,0.607988503,0.69439621
NAGS,0.253079789,0.175484712,0.425157972,0.515162474
ODF4,0,0,0,0
NADKD1,7.68013328,7.697915166,3.241193321,3.560674547
TMEM74,0,0.01833931,0.458282403,0.739984422
ZFP3,1.265771135,1.084017012,2.650181396,2.422282614
RBM24,4.054040911,3.61815215,3.445554026,3.416493427
PLB1,0.123081628,0.137569764,0.044010913,0.020591535
TMEM52B,0.743376281,0.960627376,0.111903895,0.105859771
SPATA13,3.456357442,3.516897605,2.519567581,2.544934163
PRICKLE1,12.45271748,12.391928,3.42503563,3.628362679
FAM218A,0.284427602,0.325699897,0.192957313,0.208932773
ZNF75A,2.757107642,2.770550338,5.405282542,4.965623777
N4BP1,7.589452424,7.882179567,5.384054735,5.038542025
KCTD7,4.255910348,4.469483897,2.636029933,2.440011598
ZNF488,0.187276567,0.131375764,0.705548196,0.896486545
TCEANC2,2.117409113,2.270103942,1.840960656,1.613106861
FAM26D,0,0,0.075697299,0.034151868
CCDC140,0.064225905,0.202747059,0.029628431,0.026734541
C15orf32,0.021073738,0.033262578,0.02916495,0.048246604
KDM1B,4.182246869,4.55196122,4.115989363,3.859598858
C9orf91,3.228958179,2.934702141,2.943082955,2.766924634
TDRD9,0.21378077,0.147290628,0.676254629,0.862865163
NUDT10,0.596829451,0.713137178,1.404586525,1.48304332
CADM2,0.006089275,0.004271667,0,0
SLC22A1,0.080018041,0.117405335,0.112300511,0.240663055
AMICA1,0,0.043592414,0,0
AEBP2,5.86053083,5.88819908,3.739086593,3.859798708
IQCK,2.380225807,2.189664709,1.183511848,1.228102257
KIF19,0.039272083,0.0196116,0.249874159,0.24105363
USP43,0.770611057,0.722121054,1.045700742,1.111551457
TTC39C,12.28922992,12.32403268,4.285021657,4.069420723
GJB4,0,0,0,0.031987313
ARHGEF19,2.851981467,2.686933752,2.091213903,2.144385555
FBLN7,6.660786035,7.050499344,1.061951779,1.066893078
LSMEM2,0.025364903,0.053380947,0,0
POU5F2,0.056174936,0.08866596,0.116614758,0
TMEM174,0.010345071,0,0,0
LACC1,8.713967341,8.641794565,4.056733805,4.426953643
ZNF524,2.394273024,2.968057691,3.222766438,3.153735654
CILP2,0.342163421,0.246106635,0.92109798,0.965447048
CEP120,5.933529775,5.64647141,3.600964387,3.48386271
SBSPON,19.4204664,19.06148881,0.80297169,0.962735594
SLC35G1,2.152085201,2.328343474,2.307190597,2.44143169
ANKFN1,0.637206932,0.773055575,0.010374836,0.018722995
TMEM92,0.203035279,0.140095678,0.589618787,0.507090242
FBXO39,0.152737191,0.068879675,0.271774646,0.272477414
EID2,15.87411073,14.25656697,18.24597203,17.09850582
LIX1,0.024756197,0.012864176,0.044412771,0.017174938
TXLNB,0.326148032,0.371791917,0.111051795,0.053334952
GIMAP7,0,0.015571253,0,0
TMEM252,0,0,0,0.073084449
NPHP3,8.483502816,8.848856214,3.628926839,4.459735461
C10orf111,0.063663835,0.11701699,0.088107416,0.108983613
SLC29A4,1.328732719,1.233531551,1.603587522,1.676444137
ZDHHC20,14.37731869,14.42447665,5.33866779,5.443833401
BRWD3,2.181221064,2.07097609,2.10318434,1.964333086
TTLL10,0.004303511,0.018113649,0,0.010748222
PROSER2,1.167698769,1.033505112,2.137091691,2.115740523
ZNF461,1.671385076,1.573124392,1.862300215,2.231225698
MCOLN2,1.22678137,0.97864778,3.026275565,3.685686689
LRRC57,6.265540679,6.212613915,5.868679956,5.717715702
CNEP1R1,9.730760628,9.454460733,11.47043906,12.10819723
SYT14,1.606092486,1.567672039,1.071143251,1.30261117
ZNF549,1.993745645,1.969175438,3.402910836,3.269565351
COL6A5,0.030037987,0.027297622,0.016533921,0.020630857
EML3,13.31451687,13.38517007,5.118928112,5.151546167
TMEM151A,0.022763246,0.015128118,4.118621231,4.201084773
MAMDC2,6.901672346,6.479521924,0.488234075,0.495900609
KLHL34,0.01280749,0.01347681,0.088624479,0.079968283
SNX33,14.90989094,14.70352026,4.912422237,4.577790523
IP6K1,15.63204006,15.79507826,16.60493729,16.94683279
BEST4,0.144613832,0.13695422,0.096066229,0.231877499
DEFB119,0,0,0,0
PMP22,90.70066356,88.82408647,10.87080961,10.74322101
DEFB123,0,0,0.133171174,0
DEFB125,0.025651108,0.026991636,0,0
ALDH16A1,6.75118826,7.036231017,8.314151681,8.764619974
DNAJB8,0.06613322,0.038660747,0.030508305,0
KCTD6,4.405273412,4.802537937,11.8637862,10.8289184
ERI1,6.959392915,6.858659415,7.046327789,7.186811138
TCEAL8,31.01631649,31.45300556,10.52876357,11.91764951
SCARF2,17.0394971,17.34825265,5.807234759,5.42371379
STRADA,7.245622506,7.359349295,6.053235202,5.423765157
PSTK,0.916794052,0.972184078,3.452302673,3.474542224
SNX20,0.022017719,0.034752548,0.007617843,0
GGT6,0.021531139,0.015104238,0,0.017925014
PUSL1,7.72932009,8.56538198,10.75786818,8.937874456
ATXN7L2,4.934772774,5.323886715,3.212209487,3.295731765
ENPP6,0,0.009724121,0.031973262,0
TMEM139,0.071227032,0.049966239,0,0.023719052
BEND2,0.007852606,0.004131492,0,0.004903064
TMEM86A,0.397716298,0.427405241,4.34947763,3.514645494
FBXL16,0.118061704,0.122431154,3.258352461,3.552799203
TMEM161B,3.197033844,2.958351939,4.812644016,4.981709605
NKAIN2,0,0,0.016165287,0.019448506
TBC1D21,0.015055162,0,0,0
SLC16A11,0.0403475,0.042456061,0.251274728,0.314905608
ZNF791,7.108069256,7.13857338,5.011367366,5.0636859
APCDD1L,1.215559185,1.451268778,0.649337854,0.715191922
NIM1,0.397602558,0.340903265,0.142660295,0.294231481
PRSS35,1.090761826,1.040640333,0.593759203,0.790026527
ZNF679,0.439567791,0.411732672,0.855384093,0.813062439
FAM71C,0.019482202,0,0,0
TAPT1,4.3222989,4.111327736,4.794684747,5.237190504
SVEP1,92.52301628,91.16840237,1.841361487,1.828029735
ZCCHC24,36.74049524,36.06069198,3.803248149,3.877828875
GJD4,0.007673686,0.010093391,0,0
KIAA1919,1.247101261,1.294365354,2.113506074,2.07034443
PI16,0.124565997,0.108356011,0.045971419,0.089876074
LNX2,2.657580792,2.73272893,2.315748037,2.203023
AGXT2L2,7.558982917,6.978006807,4.258875095,4.773854947
LYSMD2,2.788366643,2.855857025,1.343753819,1.490203814
CCDC96,0.785581562,0.879967439,0.613744068,0.843882674
LRIG3,18.26984233,17.72211474,2.726679797,2.916803935
GPR26,0.035300147,0.049031312,0.012213389,0.011020474
KIR3DL3,0,0.011317013,0,0.004476837
OR5P2,0,0,0,0
OR5P3,0,0.013630391,0,0
B4GALNT2,0.08098947,0.132567528,0.323801658,0.361847579
NLRP5,0.014050967,0.022999311,0.006481935,0.017546479
ESX1,0.012288267,0.015281444,0.147388097,0.398976895
SLC2A14,3.78867526,4.248267547,2.232807368,2.347894706
MED19,7.255434508,7.609323599,6.38377223,5.700249101
ORAOV1,3.209829614,3.809238636,3.844625983,3.918477529
VGLL2,0.063850095,0,0.132547787,0.079734321
HS6ST3,0.052046155,0.035031613,0.624659899,0.528681484
CSAG1,0,0,0,0.05191084
LDHD,0.304280903,0.237058295,0.607368532,0.884179565
MDGA1,1.244742272,1.368621687,1.909766143,2.012210421
CAMK1D,1.378882558,1.512170236,4.850343869,5.324578666
CAMKK2,10.68628385,10.83860294,4.977284621,5.146735704
COG7,8.043731536,7.732800939,5.947405607,5.729943963
MYOCD,1.392634176,1.624279641,0.225584847,0.276963323
CRYBG3,5.780413707,6.063394463,4.421178951,4.188606591
FAM71A,0.007798729,0.030089732,0,0
CREBRF,6.071559887,6.241311073,4.463339208,4.280320692
ZNF114,0.150565275,0.15955725,1.135503038,1.302179165
TMPRSS6,0.058893315,0.045978544,0.023662819,0.047448015
CMYA5,0.371011879,0.371103585,0.151630443,0.199182145
CYB561A3,12.6834146,13.0264603,8.534578092,8.705133866
HS3ST5,0.004418522,0.022084811,0.128415061,0.033106403
LPCAT4,10.08462283,10.42107724,5.958153724,6.214575036
DNAJB13,0.135793545,0.045928967,0.349015014,0.16957541
RGL4,0,0,0.026172636,0
SEMA6D,0.58631817,0.557044505,0.851898865,0.764848113
HOXA1,0.543116248,0.789213623,1.806332901,1.886123379
CPNE8,1.040437397,1.011870484,1.156292101,1.312394826
SLC24A4,0.008709181,0.007200539,0.020662372,0.037288443
PIGP,4.032601945,3.991265898,4.28238151,5.08566681
IKBIP,18.08694069,18.91313809,3.295418,3.382946696
ZFP1,3.142694371,3.166657033,2.221919353,1.988522583
C2orf69,6.013427941,5.769867566,5.94126334,5.741714164
FAM43A,15.27793037,14.95064551,4.449653321,4.915299059
HTRA4,0.400385081,0.374470236,0.652096955,0.388408713
SYCP3,0.290986168,0.102064371,0.089491029,0.121125293
ZNF367,4.073679716,3.963196488,11.1365204,10.52525466
FOLH1B,0.009213088,0,0,0.015340083
AAED1,12.44114331,12.31021297,8.567852875,8.73214486
GSTA5,0,0,0.019881005,0.053817518
STRC,0.059358013,0.034700036,0.203849693,0.109814409
IL12RB1,0.156696913,0.092748318,0.027107541,0.024459873
ELMOD2,9.058256196,8.272908766,3.451818589,2.941251236
PODN,128.3695819,126.8341327,5.807497905,6.035255856
TMEM67,2.839978206,3.130121633,0.963955291,1.033191574
KDELC2,30.28715344,30.90075199,2.895847501,3.090647703
SETD9,1.119502534,1.066874963,1.208284802,1.081475832
FAM154A,0.018807276,0.004947536,0.026028285,0.023486032
RTP1,0.007382937,0.017263933,0,0
C9orf96,0.087257457,0.039022452,0.063398871,0.087171855
FAM26E,10.69015129,9.30446958,1.550889146,1.262078323
TTL,17.33654033,17.09309067,12.19769121,12.04390807
LIX1L,13.92231733,14.95723859,4.862601427,5.046887215
C10orf67,0.092694371,0.058523149,0.068418218,0.100834852
EVC,17.34094281,17.8364632,2.331655364,2.222003944
NAP1L5,5.556511495,5.729609549,3.599294459,3.111130168
TAF1L,0.976234564,1.001596953,0.488594241,0.445743417
CACUL1,7.012917756,6.913763293,7.197911858,6.893044549
SLC38A6,5.18357713,4.549260947,2.289510488,2.575473373
PHF13,12.24831083,11.64493295,9.123604333,9.921877727
ZFPM1,2.188189391,2.0233372,1.744743724,1.7518507
RASGRP2,4.996732179,4.722134069,2.731219723,3.146111511
GPR161,6.484999922,6.632196039,4.248515523,4.344599404
H1FOO,0,0,0,0
GPR112,0.004395119,0.00578101,0.005068845,0.012958979
CREG2,0.03128435,0.01097309,0.043295904,0.06511179
GPR114,0.017735194,0.039020621,0.097062661,0.038254331
GPR115,0,0.006052204,0.031839787,0
SIAE,17.0667842,17.15336239,5.025212206,5.37501301
RASGRP4,0.015070757,0.005946883,0.007821427,0
KMT2C,6.148159167,6.318050835,5.967960116,6.165830833
MLX,10.40656036,11.74716297,11.84786826,11.95828604
CRISP1,0,0,0.028122181,0.025375411
HIST1H2BA,0,0,0,0
CBLB,4.412485174,4.437720879,2.462494446,2.850298099
ATP2A2,104.5953934,104.5859808,44.09732627,44.22278772
NMRK2,0,0,1.609407941,1.33119494
TAC4,0,0.045901966,0.037287929,0.055515759
GPBAR1,0.114050295,0.027694746,0,0.032866849
LMNA,228.7109347,227.921802,48.69168561,49.18452884
WDR17,0.039495862,0.03608542,0.354733587,0.416715458
DAZAP1,31.15118092,33.03733449,58.94256953,56.43943077
MSI2,4.837322556,4.813290033,4.557026861,4.853772539
PGBD2,1.506489851,1.441108235,1.672382191,1.760542052
MRPL11,9.988626618,9.511781949,11.04704653,10.23745805
UNC5B,10.57939552,9.915724042,5.586207987,5.395316544
HIST1H2AA,0,0,0,0.068132977
PSMD10,26.7994368,25.43502167,6.818453209,7.337397567
RASSF2,14.22927868,13.80331306,1.338238014,1.111556617
GPR97,0.011352457,0.023891473,0.023746366,0.045932344
TRIM35,4.895375888,4.577896126,4.692086433,4.894656764
RAB39B,0.041772347,0.032966528,0.351682016,0.215177362
SALL3,0.042599326,0.028446995,1.216291928,1.020971643
TEDDM1,0,0,0,0.018168794
HSCB,5.984205433,6.367297071,10.03998047,8.516622176
CBWD2,9.717693812,9.582700456,7.561301841,6.891315538
WFDC13,0,0,0,0
WFDC10B,0.019184215,0.09084052,0,0.215610688
RDH10,90.12396479,89.71678451,7.26564185,7.397930531
KCNH2,0.719448706,0.482166914,1.175849918,1.34092002
PLEKHH2,3.460011328,3.615146749,2.171643828,2.498405125
UBR3,9.640997773,9.656363699,6.767052288,6.400846547
RC3H1,2.932972623,2.948180792,3.804243632,3.823375066
CATSPER2,0.524614486,0.701539212,0.786542249,0.627827917
CAMK2D,23.11823144,22.31934731,4.908023634,4.761373879
IFNL2,0.012388716,0.052144604,0.03429067,0
IFNL3,0.015282887,0,0.126904296,0
IFNL1,0,0.04471278,0,0
KLHDC1,1.290838863,1.255181268,1.028847535,0.759564966
OR4Q3,0.012870938,0,0,0
KCNE2,0.045296726,0,0.376129793,0.169696083
SUGP1,11.37658643,11.85264654,12.72323393,13.88558366
TFAP2D,0,0.009380916,0.024675835,0.007421893
POC1B,5.013126969,5.275113142,3.79562539,4.035482284
CTAGE1,0.36907139,0.367662358,0.44447384,0.479942375
MMAA,1.727470258,1.925253333,0.604799477,0.483033728
MRPL54,31.84850616,34.78257121,21.84575857,19.5759277
SPAG8,0.325892921,0.295295749,0.100226389,0.033913876
PSENEN,24.55879501,27.8566668,30.50601156,29.71212549
KCNG4,0.023202277,0.006926192,0.018218858,0.024659058
CACNA2D4,0.140124118,0.075215883,0.065950015,0.059508496
PPP1R36,0.362438288,0.326896563,0.179141295,0.145479667
FBXO16,0.130612291,0.11374187,0.710576059,0.590553296
TUSC5,0.010114925,0.015965297,0,0.012631253
C1QC,0,0,0,0.038888686
ELF1,15.05824884,14.65349837,7.142199101,7.13704631
KCNH5,0.024624071,0.037015609,0.048683466,0.029285612
AQP11,0.47303836,0.453316559,0.333175351,0.40084427
SCUBE1,0.047801825,0.028036038,1.958628475,1.755580855
CAST,83.76172593,82.54572961,29.20903687,30.22311711
IFNLR1,0.012310448,0.002878621,1.181233125,1.303627366
PIGF,12.1832801,12.68485376,5.77584423,5.893231938
CPO,0.045128128,0.110801892,0,0.03756988
SLITRK4,0.002088977,0.009671848,0.144551757,0.15130227
RUNDC1,4.9884972,4.751772388,5.003625091,4.86197971
SPRR4,0,0,0,0
ARMC3,0,0,0.026890333,0.00808796
LIN9,1.125450986,1.340008066,4.21370317,4.105405116
TRIM59,6.104440865,6.151906291,2.863046255,2.759772305
KRT6C,0.027146209,0.046261759,0.063251944,0.056058151
SMG7,9.001249061,8.937198828,8.600731984,9.251491026
FXYD4,0,0,0,0.05891308
UNC45B,0.020282096,0.044930609,0.03102403,0.037991623
PIAS2,3.857650654,3.389684324,4.637038932,4.355464771
FAM149B1,7.577764794,7.136684978,3.29483854,3.509616972
OR6B3,0,0,0,0
KRT78,0.002557176,0.01793876,0.016515323,0.02068064
TPH2,0.038531007,0.016217856,0.021329959,0.038493208
SIK1,2.273812817,2.484681957,4.410746527,4.640710985
UPP2,0,0,0.020870109,0
SSX7,0,0,0,0.011299001
EIF4E3,2.582089579,2.613641927,1.762262569,1.544126635
RFESD,0.599041658,0.609099922,0.186301643,0.369831113
PAPLN,0.857418955,0.810364513,0.74865122,0.64632689
CCDC149,7.047209327,7.20820201,4.126732745,4.14858602
L3MBTL4,0.069292078,0.053351184,0.187115338,0.107635035
COL23A1,0.030182413,0.065696764,0.247886207,0.146961645
MOB1B,7.037039869,7.160258938,5.453058453,5.553025151
UBE2Q2,26.28651635,27.06613589,10.14723149,10.31741188
MMGT1,11.60926861,11.22099561,7.320362511,7.722858048
SLC25A26,4.660623016,4.895039202,4.444419802,3.840392292
FANCD2OS,0.017935538,0,0,0
ANAPC16,13.47818679,13.17111917,6.729677796,6.729961074
NTAN1,28.82410155,29.24721965,23.95114708,24.49023757
DCUN1D3,10.4820462,10.53940081,6.49418426,6.232061044
USH1G,0.022131074,0.017017894,0.374607036,0.216841826
CNTD1,0.044398256,0.04671851,0.030722431,0.055443375
WDR88,0.021122689,0.011113281,0.029232697,0
ZNF57,1.026615762,1.068448096,2.593302516,2.676163067
MISP,0.070169411,0.013424812,0.176565079,0.127455587
CCDC105,0,0,0.019165697,0.003026403
CYP4F22,0.004647154,0.007335021,0.212236774,0.104458379
KLF17,0.127911119,0.171303693,0.064371744,0.045983467
TSHZ2,0.113414647,0.084795418,0.084675755,0.078268785
C4orf33,1.961016402,2.128626232,2.596730563,2.50174823
SLCO6A1,0,0.003034018,0,0
MROH2B,0.020666631,0.00724889,0.009533845,0.008602649
TMEM171,6.694290794,6.379023216,1.749528415,2.206518226
LSM11,1.562303714,1.165709826,2.083523084,2.458805614
PIP5KL1,0.543622257,0.416023253,0.775143086,0.884576699
PASD1,0.013057072,0.035329975,0.015488832,0.03144599
PIH1D3,0.011008859,0,0.038089213,0
PTCHD1,0,0.014467639,0.390075007,0.433530569
MPP7,0.48208907,0.419059919,0.720367546,0.654369741
SPATA8,0.011851832,0,0,0.044400767
TTBK2,3.359273651,3.449775755,2.467213637,2.686200113
PRSS36,0.076872006,0.092573356,0.345757213,0.263988289
EFCAB3,0.35336727,0.396623205,0.489041813,0.44127576
ANKRD29,7.729120061,8.006754613,2.989760243,2.737708727
LYPD4,0,0.010679168,0.014045397,0
SLC35F3,0.066053156,0,0.156709905,0.204249673
FAM163A,0.009377777,0.013157147,0.138435762,0.140528657
CCDC117,8.369959728,8.468813633,15.64478917,15.29643759
FAM117B,0.753444828,0.686189748,1.129198365,1.361558028
SLC38A11,26.60481134,28.00628,0.262789058,0.131734295
SLC38A9,4.517973331,4.251508297,5.696848592,5.749391627
CNKSR3,4.82397815,4.782291259,4.262467702,4.786569148
VKORC1L1,20.44171483,20.07221441,14.39001694,13.84260754
MCMDC2,0.142752241,0.127680606,0.108658898,0.120329042
CLVS1,0.041664686,0.067589879,0.062466891,0.036854417
C9orf62,0.012629608,0.039868895,0.026218075,0
C9orf84,0.031498827,0.020715598,0.027245456,0.004916863
MAGEB6,0.024883373,0,0,0
C11orf42,0,0.006697137,0,0
REM2,0.166311352,0.164708507,0.203087832,0.217187185
C15orf26,0.03464121,0,0.319610819,0.317232911
C18orf54,1.861025413,1.887164742,3.181871093,3.305143439
ZNF610,1.57582365,1.829887331,2.286477825,2.457512663
ZNF100,1.163717522,1.03677056,2.355384869,2.890272412
TDRD5,0,0.008408942,0.318515395,0.251479484
CLEC4F,0.007354078,0.015476805,0,0.018367159
GABRG1,0,0.005655162,0.02107363,0.026845145
GTF2IRD2,7.849975348,7.59015739,1.625505881,1.871796807
CNBD1,0.024930275,0,0.034502196,0
ZNF596,1.154720788,1.071469385,0.935704892,1.063642736
FUT11,10.81463192,10.1971247,3.110956399,2.696584994
C10orf91,0,0,0.068209626,0.020515802
PLBD2,33.07030743,31.78294258,18.24600268,18.75260762
DZIP1L,3.753788117,4.143264936,2.331295037,2.181934687
FAM129C,0.130526092,0.038152053,0.100356268,0.138849768
APLF,1.294657867,1.357344769,1.023383628,1.029635798
KLHDC8B,6.895520551,6.595942142,7.472613649,7.603510611
TRIM65,5.248158498,5.180753662,2.115864977,1.889390795
ZNF584,3.295114246,3.552810699,3.440304518,3.237198005
C8orf47,2.129596351,1.506272579,2.102858761,1.562907009
CCDC171,0.550730876,0.627804763,0.408037212,0.489752992
ANKS6,4.678344673,4.560780376,4.249008273,3.791785611
C3orf58,6.447799132,6.928307649,5.056988054,5.230568415
TRIML2,0.097928037,0.142301287,0.0968052,0.069879977
C10orf107,2.963317606,2.598483898,0.442272958,0.399074948
CCDC83,0.01551099,0.032643189,0.075132394,0.019369716
RNF152,2.297259222,1.781178782,1.003985231,0.981416849
FGD2,0.017917867,0.024615278,0.022042125,0
RFX6,0.00518581,0.005456821,0.043061338,0.064759032
UNC5CL,0.104654552,0.088710841,0.225301105,0.392069563
KCTD20,36.93548252,36.46539233,6.826948281,6.511179034
FAM217A,0.008011734,0,0,0
NYAP1,0.274093865,0.343354784,1.095846751,0.93176553
PRR14L,3.852986872,4.093344026,3.885737598,4.031613658
EPHX4,0.352893828,0.371336071,1.421553836,1.857170555
UMODL1,0.017281106,0.027882466,0.051021111,0
UBN2,1.714912597,1.644660929,2.46881356,2.287766134
ZDHHC23,1.120610133,0.952799019,4.38375101,4.334495561
C11orf35,0.560566776,0.602024117,0.851775019,1.060856655
ZNF683,0,0.046392896,0,0.013764238
STK32C,2.686369473,2.272846875,5.226293,5.115957404
MKX,36.08173843,36.00756139,3.755690607,4.574651685
PGM2L1,2.792924674,2.761041751,5.003670724,4.969114927
EFCAB4A,0.049963284,0.105148734,0.359562171,0.436749855
